Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
05/05/2026 00:00,HOLTSVILLE_IC_9,23698,49.29,1.25,-35.65
05/05/2026 00:00,HOMER_HL_115KV_TB2,355744,13.29,-0.58,-1.49
05/05/2026 00:00,HOWARD_WT_PWR,323690,12.71,-1.20,-1.53
05/05/2026 00:00,HQ_GEN_CEDARS,23644,12.04,-0.35,0.00
05/05/2026 00:00,HQ_GEN_CEDARS_PROXY,323590,12.04,-0.35,0.00
05/05/2026 00:00,HQ_GEN_CHPE_PROXY,323851,34.86,1.03,-21.45
05/05/2026 00:00,HQ_GEN_IMPORT,323601,12.29,-0.10,0.00
05/05/2026 00:00,HQ_GEN_WHEEL,23651,12.29,-0.10,0.00
05/05/2026 00:00,HUDSON AVE_GT_3,23810,34.89,1.05,-21.45
05/05/2026 00:00,HUDSON AVE_GT_4,23540,34.89,1.05,-21.45
05/05/2026 00:00,HUDSON AVE_GT_5,23657,34.89,1.05,-21.45
05/05/2026 00:00,HUDSON_AVE_10,24168,34.85,1.02,-21.45
05/05/2026 00:00,HUDSON___115KV_TB 4,355613,37.12,0.50,-24.24
05/05/2026 00:00,HUNTER MOUNT___DRP,323613,36.78,0.46,-23.93
05/05/2026 00:00,HUNTINGTON_RES_REC,323705,49.12,1.08,-35.65
05/05/2026 00:00,HUNTLEY___63,23557,12.85,-1.03,-1.49
05/05/2026 00:00,HUNTLEY___64,23558,12.85,-1.03,-1.49
05/05/2026 00:00,HUNTLEY___65,23559,12.85,-1.03,-1.49
05/05/2026 00:00,HUNTLEY___66,23560,12.85,-1.03,-1.49
05/05/2026 00:00,HUNTLEY___67,23561,12.86,-1.02,-1.49
05/05/2026 00:00,HUNTLEY___68,23562,12.86,-1.02,-1.49
05/05/2026 00:00,HYLAND___LFGE,323620,13.56,-0.33,-1.51
05/05/2026 00:00,INDECK___CORINTH,23802,38.39,0.79,-25.21
05/05/2026 00:00,INDECK___ILION,23567,12.13,-0.26,0.00
05/05/2026 00:00,INDECK___OLEAN,23982,13.29,-0.58,-1.49
05/05/2026 00:00,INDECK___OSWEGO,23783,13.95,-0.22,-1.79
05/05/2026 00:00,INDECK___YERKES,23781,12.86,-1.03,-1.50
05/05/2026 00:00,INDIAN POINT_GT_1,24139,34.65,0.93,-21.34
05/05/2026 00:00,INDIAN POINT_GT_2,23659,34.65,0.93,-21.34
05/05/2026 00:00,INDIAN POINT_GT_3,24019,34.65,0.93,-21.34
05/05/2026 00:00,INDIAN POINT___2,23530,34.48,0.92,-21.17
05/05/2026 00:00,INDIAN POINT___3,23531,34.65,0.92,-21.34
05/05/2026 00:00,INDIANHD_69_KV_BK1,55831,49.36,1.33,-35.65
05/05/2026 00:00,INGHAM_C_115KV_TB7,356103,12.13,-0.26,0.00
05/05/2026 00:00,IP CORINTH___1,23988,38.39,0.79,-25.21
05/05/2026 00:00,IP___TICONDEROGA,23804,38.71,1.14,-25.19
05/05/2026 00:00,ISLIP_RES_REC,323679,49.33,1.29,-35.65
05/05/2026 00:00,JAMAICA__27_KV_LOAD,355505,34.91,1.08,-21.45
05/05/2026 00:00,JANIS___SOLAR,323808,18.77,0.36,-6.02
05/05/2026 00:00,JARVIS____,23743,12.46,0.07,0.00
05/05/2026 00:00,JENNISON___1,23625,21.43,0.35,-8.69
05/05/2026 00:00,JENNISON___2,23626,21.43,0.35,-8.69
05/05/2026 00:00,JERICHO_RISE_WT_PWR,323719,12.00,-0.38,0.00
05/05/2026 00:00,KATONAH__115KV_46KV_TB4,355592,35.03,0.97,-21.68
05/05/2026 00:00,KCE_NY_1,323755,38.25,0.71,-25.16
05/05/2026 00:00,KCE_NY_6_ESR,323823,12.93,-0.95,-1.49
05/05/2026 00:00,KEDC PORT_JEFF_GT2,24210,49.28,1.24,-35.65
05/05/2026 00:00,KEDC PORT_JEFF_GT3,24211,49.28,1.24,-35.65
05/05/2026 00:00,KEDC_GLWD_GT4,24219,49.19,1.15,-35.65
05/05/2026 00:00,KEDC_GLWD_GT5,24220,49.19,1.15,-35.65
05/05/2026 00:00,KENSICO____,23655,34.78,0.97,-21.43
05/05/2026 00:00,KERHONKS_69_KV_TR1_REV_LBMP_G,345021,34.74,0.98,-21.37
05/05/2026 00:00,KIAC_JFK_GT1,23816,34.85,1.02,-21.45
05/05/2026 00:00,KIAC_JFK_GT2,23817,34.85,1.02,-21.45
05/05/2026 00:00,KIAC_JFK____,323774,34.85,1.02,-21.45
05/05/2026 00:00,KINTIGH__24_KV_GSU,356498,12.97,-0.92,-1.50
05/05/2026 00:00,KINTIGH____,23543,12.97,-0.92,-1.50
05/05/2026 00:00,KNTFSRNC_46_KV_46KV_LOAD,80397,12.13,-0.26,0.00
05/05/2026 00:00,LACHUTE___HYDRO,323717,38.71,1.14,-25.19
05/05/2026 00:00,LAWRNCAV_115KV_TB1,80681,12.18,-0.59,-0.39
05/05/2026 00:00,LEDERLE____,23769,34.40,0.95,-21.06
05/05/2026 00:00,LIGHTHSE_115KV_TB6,355974,13.97,-0.14,-1.72
05/05/2026 00:00,LINDEN COGEN____,23786,34.85,1.02,-21.45
05/05/2026 00:00,LINDHRST_69_KV_BK1,356055,49.36,1.33,-35.65
05/05/2026 00:00,LIPA_MISC_IPP,23656,49.23,1.19,-35.65
05/05/2026 00:00,LISF___SOLAR,323691,49.24,1.20,-35.65
05/05/2026 00:00,LITTLE FALLS___HYD,24013,12.13,-0.26,0.00
05/05/2026 00:00,LITTLRIV_115KV_TB1,356100,12.29,-0.51,-0.41
05/05/2026 00:00,LI_NEWBRDGE___DRP,323616,49.14,1.10,-35.65
05/05/2026 00:00,LOCKPORT_115KV_TB60_63_64,80432,12.77,-1.11,-1.50
05/05/2026 00:00,LOCKPORT___CC1,323769,12.79,-1.10,-1.51
05/05/2026 00:00,LOCKPORT___CC2,323770,12.79,-1.10,-1.51
05/05/2026 00:00,LOCKPORT___CC3,323771,12.79,-1.10,-1.51
05/05/2026 00:00,LOCUSVLY_69_KV_BK2,55797,49.23,1.19,-35.65
05/05/2026 00:00,LONG_LAKE_PHOENIX,24014,14.04,-0.20,-1.86
05/05/2026 00:00,LOVETT___3,23632,34.43,0.92,-21.13
05/05/2026 00:00,LOVETT___4,23642,34.43,0.92,-21.13
05/05/2026 00:00,LOVETT___5,23593,34.43,0.92,-21.13
05/05/2026 00:00,LOWER RAQUET___HYD,24057,12.15,-0.67,-0.44
05/05/2026 00:00,LOWER___HUDSON,24059,37.81,0.58,-24.84
05/05/2026 00:00,LOWVILLE_115KV_TB2,356335,12.95,-0.43,-1.00
05/05/2026 00:00,LUTHERFT_115KV_GLOB_FND_222,355753,38.24,0.69,-25.16
05/05/2026 00:00,LUTHERNY_35_KV_BK2,355980,38.25,0.71,-25.16
05/05/2026 00:00,LWR___OSWEGATCHIE_HYD,23850,12.50,-0.62,-0.73
05/05/2026 00:00,LYONS_FALL_HYD,23570,13.17,-0.20,-0.98
05/05/2026 00:00,MADISON___COUNTY_LFGE,323628,14.02,0.22,-1.42
05/05/2026 00:00,MALONE___115KV_TB1,356076,12.09,-0.30,0.00
05/05/2026 00:00,MAPLEWOD_115KV_TB3,80458,37.59,0.51,-24.69
05/05/2026 00:00,MAPLE_RIDGE_WT_1,323574,12.05,-0.33,0.00
05/05/2026 00:00,MAPLE_RIDGE_WT_2,323611,12.05,-0.33,0.00
05/05/2026 00:00,MARBLE_RIVER_WT_PWR,323696,12.01,-0.37,0.00
05/05/2026 00:00,MARSHVLE_115KV_TB1,80742,41.39,0.83,-28.17
05/05/2026 00:00,MARSH_HILL_WT_PWR,323713,12.69,-1.21,-1.52
05/05/2026 00:00,MCINTYRE_115KV_TB2,80467,12.40,-0.36,-0.37
05/05/2026 00:00,MECO_____69_KV_BK1,80468,40.20,0.89,-26.92
05/05/2026 00:00,MENANDS__115KV_TB5,355628,37.50,0.46,-24.65
05/05/2026 00:00,MG INDUSTRY___DRP,24185,37.13,0.45,-24.30
05/05/2026 00:00,MID___OSWEGATCHIE_HYD,23849,12.50,-0.62,-0.73
05/05/2026 00:00,MID___RAQUETTE_HYD,23851,12.15,-0.67,-0.44
05/05/2026 00:00,MILLIKEN___1,23584,16.53,0.24,-3.91
05/05/2026 00:00,MILLIKEN___2,23585,16.53,0.24,-3.91
05/05/2026 00:00,MILLIKEN___DIESEL,23629,16.53,0.24,-3.91
05/05/2026 00:00,MILLSEAT___LFGE,323607,13.00,-0.90,-1.51
05/05/2026 00:00,MILLWOOD_138_KV_38W41_REV_LBMP_H,345005,34.72,0.94,-21.39
05/05/2026 00:00,MILLWOOD_13_KV_LOAD,356217,34.73,0.95,-21.39
05/05/2026 00:00,MODEL_CITY_ENERGY,24167,12.69,-1.20,-1.50
05/05/2026 00:00,MODERN_LFGE__,323580,12.69,-1.20,-1.50
05/05/2026 00:00,MOHAWK_PAPER___DRP,24187,37.59,0.51,-24.69
05/05/2026 00:00,MOHICAN__35_KV_115KV_LD,80490,38.39,0.83,-25.18
05/05/2026 00:00,MONGAUP___HYD,23641,33.76,0.77,-20.61
05/05/2026 00:00,MONTAUK___DIESEL,23721,48.91,0.87,-35.65
05/05/2026 00:00,MOONROAD_115KV_HARTFLD_TB1-2,355988,12.71,-1.16,-1.49
05/05/2026 00:00,MORRIS_RIDGE___SOLAR,323848,12.86,-0.99,-1.46
05/05/2026 00:00,MORTIMER_115KV_TB3,55949,13.36,-0.57,-1.55
05/05/2026 00:00,MOTTHAVN_138_KV_9M4_REV_LBMP_J,345006,34.86,1.03,-21.45
05/05/2026 00:00,MUNSVILLE_WIND_PWR,323609,20.21,0.47,-7.35
05/05/2026 00:00,N SALMON___HYD,24042,12.09,-0.30,0.00
05/05/2026 00:00,N.AKRON__115KV_KNAPP,355671,12.97,-0.92,-1.50
05/05/2026 00:00,N.BELMOR_69_KV_BK1,55787,49.27,1.23,-35.65
05/05/2026 00:00,N.E._GEN_SANDY PD,24062,36.50,0.71,-23.41
05/05/2026 00:00,N.HEMPST_138_KV_BK345_REV_LBMP_G,345014,34.40,0.93,-21.08
05/05/2026 00:00,N.QUEENS_27_KV_LOAD,356247,35.01,1.18,-21.45
05/05/2026 00:00,N.TROY___115KV_TB1,355778,37.81,0.58,-24.84
05/05/2026 00:00,NARROWS_GT1_1,24228,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT1_2,24229,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT1_3,24230,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT1_4,24231,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT1_5,24232,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT1_6,24233,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT1_7,24234,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT1_8,24235,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT2_1,24236,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT2_2,24237,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT2_3,24238,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT2_4,24239,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT2_5,24240,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT2_6,24241,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT2_7,24242,34.98,1.14,-21.45
05/05/2026 00:00,NARROWS_GT2_8,24243,34.98,1.14,-21.45
05/05/2026 00:00,NCATSKLL_69_KV_NC-LINE_REV_LBMP_G,345022,36.78,0.46,-23.93
05/05/2026 00:00,NCHELSEA_115KV_TR2,355582,35.24,0.97,-21.89
05/05/2026 00:00,NEG CAPITAL___MECHNVIL,23645,38.17,0.72,-25.06
05/05/2026 00:00,NEG CENTRAL_HIGH_ACRES,23767,13.37,-0.67,-1.66
05/05/2026 00:00,NEG CENTRAL___DRP,24199,14.14,-0.15,-1.90
05/05/2026 00:00,NEG CENTRAL___INDECK,23768,13.43,-0.47,-1.51
05/05/2026 00:00,NEG CENTRAL___SENECA,23627,13.84,-0.26,-1.71
05/05/2026 00:00,NEG CENTRAL___STATE_STREET,24147,14.70,0.00,-2.31
05/05/2026 00:00,NEG MILLWOOD___DRP,24198,35.20,1.00,-21.81
05/05/2026 00:00,NEG NORTH_FLCN_SEA,23793,12.11,-0.27,0.00
05/05/2026 00:00,NEG NORTH_KES_CHATEGAY,23792,12.01,-0.37,0.00
05/05/2026 00:00,NEG NORTH___ALICE_FALLS,23915,12.13,-0.26,0.00
05/05/2026 00:00,NEG NORTH___LWR_SARANAC,23913,12.13,-0.26,0.00
05/05/2026 00:00,NEG NORTH___PLATTSBURG,23628,12.13,-0.26,0.00
05/05/2026 00:00,NEG WEST_LEA_LOCKPORT,23791,12.78,-1.10,-1.50
05/05/2026 00:00,NEG WEST___LANCASTR,23811,13.19,-0.68,-1.49
05/05/2026 00:00,NEG_PENN_ALLEGHNY,23528,21.50,0.17,-8.94
05/05/2026 00:00,NEG___GEN_MONROE,24207,13.32,-0.61,-1.54
05/05/2026 00:00,NEPA___ENERGY,23901,13.16,-0.72,-1.49
05/05/2026 00:00,NEVERSINK___HYD,23608,34.22,0.94,-20.90
05/05/2026 00:00,NEWKRMKL_115KV_TB1,55635,37.40,0.37,-24.64
05/05/2026 00:00,NEWTON___FALLS_HYD,23847,12.50,-0.62,-0.73
05/05/2026 00:00,NGRID_A1_DSASP,323792,12.76,-1.13,-1.50
05/05/2026 00:00,NGRID_A2_DSASP,323793,12.76,-1.13,-1.50
05/05/2026 00:00,NGRID_A4_DSASP,323807,12.76,-1.13,-1.50
05/05/2026 00:00,NIAGARA_115E_LBMP,323715,12.64,-1.25,-1.50
05/05/2026 00:00,NIAGARA_115W_LBMP,323714,12.74,-1.14,-1.50
05/05/2026 00:00,NIAGARA_230_LBMP,323716,12.82,-1.07,-1.50
05/05/2026 00:00,NIAGARA__115KV_198_GIBSON,55903,12.74,-1.14,-1.50
05/05/2026 00:00,NIAGARA____,23760,12.82,-1.07,-1.50
05/05/2026 00:00,NINE_MILE_1,23575,13.48,-0.30,-1.39
05/05/2026 00:00,NINE_MILE_2,23744,13.48,-0.30,-1.39
05/05/2026 00:00,NM_CAPITAL___DRP,24208,37.44,0.45,-24.61
05/05/2026 00:00,NM_CENTRAL___DRP,24181,14.43,-0.02,-2.07
05/05/2026 00:00,NM_FRONTIER___DRP,24179,12.74,-1.14,-1.50
05/05/2026 00:00,NM_ST_REGIS___HYD,24053,12.17,-0.66,-0.44
05/05/2026 00:00,NORTHPORT___1,23551,49.15,1.12,-35.65
05/05/2026 00:00,NORTHPORT___2,23552,49.15,1.12,-35.65
05/05/2026 00:00,NORTHPORT___3,23553,49.15,1.12,-35.65
05/05/2026 00:00,NORTHPORT___4,23650,49.15,1.12,-35.65
05/05/2026 00:00,NORTHPORT___IC,23718,49.15,1.11,-35.65
05/05/2026 00:00,NORTH___COUNTRY_ESR,323785,12.00,-0.38,0.00
05/05/2026 00:00,NPX_GEN_1385_PROXY,323591,49.15,1.12,-35.65
05/05/2026 00:00,NPX_GEN_CSC,323557,49.24,1.20,-35.65
05/05/2026 00:00,NSINS_S._GLNS_FALLS,23858,38.41,0.83,-25.19
05/05/2026 00:00,NUCOR_STEEL___DRP,24197,14.74,0.05,-2.30
05/05/2026 00:00,NUMBER_THREE_WT_PWR,323818,12.91,-0.47,-1.00
05/05/2026 00:00,NYISO_LBMP_REFERENCE,24008,12.39,0.00,0.00
05/05/2026 00:00,NYPA_BRENTWD_____GT,24164,49.29,1.25,-35.65
05/05/2026 00:00,NYPA_GOWANUS_____GT5,24156,34.98,1.14,-21.45
05/05/2026 00:00,NYPA_GOWANUS_____GT6,24157,34.98,1.14,-21.45
05/05/2026 00:00,NYPA_HARLEM__RVR__GT1,24160,34.99,1.15,-21.45
05/05/2026 00:00,NYPA_HARLEM__RVR__GT2,24161,34.99,1.15,-21.45
05/05/2026 00:00,NYPA_KENT_____GT,24152,34.95,1.12,-21.45
05/05/2026 00:00,NYPA_POUCH1_____GT,24155,35.00,1.16,-21.45
05/05/2026 00:00,NYPA_VERNON_____GT2,24162,34.91,1.08,-21.45
05/05/2026 00:00,NYPA_VERNON_____GT3,24163,34.91,1.08,-21.45
05/05/2026 00:00,NYPA___ASTORIA_CC1,323568,34.91,1.08,-21.45
05/05/2026 00:00,NYPA___ASTORIA_CC2,323569,34.91,1.08,-21.45
05/05/2026 00:00,NYPA___HOLTSVILL,23794,49.22,1.18,-35.65
05/05/2026 00:00,NYPA_____HELLGATE_GT1,24158,34.99,1.15,-21.45
05/05/2026 00:00,NYPA_____HELLGATE_GT2,24159,34.99,1.15,-21.45
05/05/2026 00:00,NYS_BARGE___HYD,23848,12.78,-1.11,-1.51
05/05/2026 00:00,OAK ORCHARD___HYD,24046,13.36,-0.57,-1.55
05/05/2026 00:00,OAKDALE__35_KV_LOAD,356122,21.56,0.16,-9.01
05/05/2026 00:00,OCC_CHEM___DRP,24175,12.76,-1.13,-1.50
05/05/2026 00:00,OH_GEN_PROXY,24063,12.84,-1.04,-1.50
05/05/2026 00:00,OLIN_CORP_DRP,24177,12.64,-1.23,-1.48
05/05/2026 00:00,OLIN_CORP_DSASP,323712,12.76,-1.13,-1.50
05/05/2026 00:00,ONEIDA_HERK_LFGE,323681,13.30,-0.06,-0.97
05/05/2026 00:00,ONEIDA___115KV_TB4,55905,14.02,0.22,-1.42
05/05/2026 00:00,ONONDAGA_REF_OCCRA,23987,14.93,0.02,-2.52
05/05/2026 00:00,ONONDAGA___COGEN,23986,14.46,0.01,-2.06
05/05/2026 00:00,ONTARIO___LFGE,23819,13.84,-0.26,-1.71
05/05/2026 00:00,ORANGEVILLE_WT_PWR,323706,12.76,-1.10,-1.48
05/05/2026 00:00,ORANGEVILLE___ESR,323794,12.76,-1.10,-1.48
05/05/2026 00:00,OSWEGATCHIE___HYD,24044,12.50,-0.62,-0.73
05/05/2026 00:00,OSWEGO___5,23606,13.78,-0.22,-1.62
05/05/2026 00:00,OSWEGO___6,23613,13.78,-0.22,-1.62
05/05/2026 00:00,OUTOKUMPU-AB___DRP,24206,12.85,-1.03,-1.49
05/05/2026 00:00,OXBOW___BTM,323836,12.81,-1.08,-1.50
05/05/2026 00:00,OXBOW____,24026,12.80,-1.08,-1.50
05/05/2026 00:00,OXY_CHEM_DSASP,323612,12.76,-1.13,-1.50
05/05/2026 00:00,OZONE_PARK_ESR,323760,34.95,1.11,-21.45
05/05/2026 00:00,PACKARD_115_KV_ADAMS_187_REV_LBMP_A,345013,12.76,-1.13,-1.50
05/05/2026 00:00,PACKARD__115KV_DUPONT_184,80571,12.76,-1.13,-1.50
05/05/2026 00:00,PARKCHTR_138_KV_TB2S_REV_LBMP_J,345007,34.96,1.13,-21.45
05/05/2026 00:00,PARKCHTR_13_KV_CPCTY_REV_LBMP_J,345019,35.11,1.28,-21.45
05/05/2026 00:00,PATROON__115KV_TB1,80586,37.50,0.41,-24.71
05/05/2026 00:00,PATTRSNVILLE___SOLAR,323815,38.72,0.54,-25.79
05/05/2026 00:00,PAVMNTRD_115_KV_BK1_REV_LBMP_A,345030,13.08,-0.79,-1.49
05/05/2026 00:00,PAWLING_115_KV_BK3_REV_LBMP_H,345028,35.20,1.00,-21.81
05/05/2026 00:00,PEEKSKILL____,23653,34.65,0.93,-21.34
05/05/2026 00:00,PGE MADISON___WINDPWR,24146,20.21,0.47,-7.35
05/05/2026 00:00,PIERCEFIELD___HYD,23852,12.15,-0.67,-0.44
05/05/2026 00:00,PINELAWN_CC_1,323563,49.25,1.21,-35.65
05/05/2026 00:00,PJM_GEN_HTP_PROXY,323702,34.87,1.04,-21.45
05/05/2026 00:00,PJM_GEN_KEYSTONE,24065,24.64,0.10,-12.15
05/05/2026 00:00,PJM_GEN_NEPTUNE_PROXY,323594,41.10,1.10,-27.61
05/05/2026 00:00,PJM_GEN_VFT_PROXY,323633,34.85,1.02,-21.45
05/05/2026 00:00,PLATSBRG_115KV_PMLD1,355749,12.11,-0.27,0.00
05/05/2026 00:00,PLEASANTVLY___LBMP,24000,35.27,0.85,-22.03
05/05/2026 00:00,PLSNTVLE_13_KV_13.8KVDIST,80602,34.87,0.98,-21.51
05/05/2026 00:00,PLSNTVLE_13_KV_13KVDISA_REV_LBMP_I,345020,34.87,0.98,-21.51
05/05/2026 00:00,PLSTVYCH_69_KV_RQ-3_RG2_REV_LBMP_G,345023,35.40,0.90,-22.11
05/05/2026 00:00,POLETTI____,23519,34.86,1.03,-21.45
05/05/2026 00:00,POMONA___ESR,323819,34.40,0.93,-21.08
05/05/2026 00:00,PORT_JEFF_3,23555,49.25,1.21,-35.65
05/05/2026 00:00,PORT_JEFF_4,23616,49.25,1.21,-35.65
05/05/2026 00:00,PORT_JEFF_IC,23713,49.28,1.24,-35.65
05/05/2026 00:00,PPL PILGRIM_ST_GT1,24216,49.29,1.25,-35.65
05/05/2026 00:00,PPL PILGRIM_ST_GT2,24217,49.29,1.25,-35.65
05/05/2026 00:00,PPL_SHRM_GT3,24213,49.25,1.21,-35.65
05/05/2026 00:00,PPL_SHRM_GT4,24214,49.25,1.21,-35.65
05/05/2026 00:00,PROJECT___ORANGE 1,24174,14.46,-0.02,-2.09
05/05/2026 00:00,PROJECT___ORANGE 2,24166,14.46,-0.02,-2.09
05/05/2026 00:00,PUCKETT___SOLAR,323809,21.48,0.26,-8.83
05/05/2026 00:00,PYRITES___HYD,24023,12.35,-0.45,-0.41
05/05/2026 00:00,QUAKERRD_115KV_BK1,80622,13.24,-0.73,-1.58
05/05/2026 00:00,QUENSBRY_115KV_TB8,356137,38.45,0.87,-25.20
05/05/2026 00:00,RAMAPO___LBMP,323565,34.28,0.89,-21.00
05/05/2026 00:00,RANKINE____,23646,12.93,-0.94,-1.49
05/05/2026 00:00,RAVENSWOOD_GT2_1,24244,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD_GT2_2,24245,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD_GT2_3,24246,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD_GT2_4,24247,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD_GT3_1,24248,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD_GT3_2,24249,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD_GT3_3,24250,34.89,1.05,-21.45
05/05/2026 00:00,RAVENSWOOD_GT3_4,24251,34.89,1.05,-21.45
05/05/2026 00:00,RAVENSWOOD_GT_1,23729,34.91,1.08,-21.45
05/05/2026 00:00,RAVENSWOOD_GT_10,24258,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD_GT_11,24259,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD_GT_4,24252,34.87,1.04,-21.45
05/05/2026 00:00,RAVENSWOOD_GT_5,24254,34.87,1.04,-21.45
05/05/2026 00:00,RAVENSWOOD_GT_6,24253,34.87,1.04,-21.45
05/05/2026 00:00,RAVENSWOOD_GT_7,24255,34.87,1.04,-21.45
05/05/2026 00:00,RAVENSWOOD_GT_8  TEMP GRP(8-11),24256,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD_GT_9,24257,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD___1,23533,34.90,1.07,-21.45
05/05/2026 00:00,RAVENSWOOD___2,23534,34.90,1.07,-21.45
05/05/2026 00:00,RAVENSWOOD___3,23535,34.86,1.03,-21.45
05/05/2026 00:00,RAVENSWOOD___4,23820,34.90,1.07,-21.45
05/05/2026 00:00,RCPI_TRUST___DRP,24196,34.88,1.05,-21.45
05/05/2026 00:00,RED___ROCHESTER,323720,13.42,-0.51,-1.54
05/05/2026 00:00,REGAN___SOLAR,323812,39.95,0.83,-26.73
05/05/2026 00:00,RENSSELAER___COGEN,23796,37.26,0.36,-24.51
05/05/2026 00:00,REPUBLIC_115KV_BARTNBRK,55605,38.77,1.20,-25.19
05/05/2026 00:00,REVERE_CPPR_DRP,24186,13.88,0.22,-1.27
05/05/2026 00:00,REYNLDPA_13_KV_LD,356490,12.13,-0.26,0.00
05/05/2026 00:00,REYNOLDS_115KV_TB3,80639,37.43,0.48,-24.56
05/05/2026 00:00,RIVERBAY____,323610,35.11,1.28,-21.45
05/05/2026 00:00,RIVERSDE_115KV_TB3,55908,37.44,0.45,-24.61
05/05/2026 00:00,ROARING___BROOK_WT_PWR,323790,12.05,-0.33,0.00
05/05/2026 00:00,ROCHESRG_115KV_T4,355643,13.31,-0.61,-1.53
05/05/2026 00:00,ROCHESTER_9_IC,23652,13.38,-0.54,-1.54
05/05/2026 00:00,ROCKVIEW_13_KV_LD,356306,34.85,1.02,-21.45
05/05/2026 00:00,ROME_____115KV_TB2,80656,13.88,0.22,-1.27
05/05/2026 00:00,ROSETON___1,23587,34.72,0.82,-21.51
05/05/2026 00:00,ROSETON___2,23588,34.72,0.82,-21.51
05/05/2026 00:00,ROTTRDAM_115KV_TB3,80664,38.24,0.46,-25.39
05/05/2026 00:00,RUSSELL___1,23602,13.42,-0.51,-1.54
05/05/2026 00:00,RUSSELL___2,23532,13.42,-0.51,-1.54
05/05/2026 00:00,RUSSELL___3,23549,13.42,-0.51,-1.54
05/05/2026 00:00,RUSSELL___4,23556,13.42,-0.51,-1.54
05/05/2026 00:00,RUSSELL___STATION,23914,13.42,-0.51,-1.54
05/05/2026 00:00,S SALMON___HYD,24043,13.97,-0.14,-1.72
05/05/2026 00:00,S.PERRY__115KV_TB1,80734,13.43,-0.47,-1.51
05/05/2026 00:00,SAWYER_23_KV_LOAD_REV_LBMP_A,345024,12.86,-1.02,-1.49
05/05/2026 00:00,SAWYER___23_KV_LOAD,55526,12.86,-1.02,-1.49
05/05/2026 00:00,SELKIRK___I,23801,37.13,0.45,-24.30
05/05/2026 00:00,SELKIRK___II,23799,37.16,0.37,-24.40
05/05/2026 00:00,SENECA OSWGO___HYD,24041,14.04,-0.20,-1.86
05/05/2026 00:00,SENECA___115KV_TB3,355854,12.94,-0.94,-1.49
05/05/2026 00:00,SENECA___ENERGY,23797,14.27,-0.20,-2.08
05/05/2026 00:00,SHOEMAKER___GT,23640,33.75,0.76,-20.61
05/05/2026 00:00,SHOEMAKR_138KV_BK 111,55601,33.68,0.76,-20.54
05/05/2026 00:00,SHOREHAM_IC_1,23715,49.25,1.21,-35.65
05/05/2026 00:00,SHOREHAM_IC_2,23716,49.25,1.21,-35.65
05/05/2026 00:00,SISSONVILLE____,23735,12.15,-0.67,-0.44
05/05/2026 00:00,SITHE_IND_GS1,24169,13.50,-0.28,-1.40
05/05/2026 00:00,SITHE_IND_GS2,24170,13.50,-0.28,-1.40
05/05/2026 00:00,SITHE_IND_GS3,24171,13.50,-0.28,-1.40
05/05/2026 00:00,SITHE_IND_GS4,24172,13.50,-0.28,-1.40
05/05/2026 00:00,SITHE___BATAVIA,24024,13.14,-0.77,-1.52
05/05/2026 00:00,SITHE___INDEPEND,23800,13.50,-0.28,-1.40
05/05/2026 00:00,SITHE___MASSENA,23902,12.09,-0.30,0.00
05/05/2026 00:00,SITHE___OGDNSBRG,24021,12.39,-0.35,-0.35
05/05/2026 00:00,SITHE___STERLING,23777,14.02,0.22,-1.42
05/05/2026 00:00,SLEIGHT__34_KV_TB1,80719,13.71,-0.42,-1.74
05/05/2026 00:00,SOUTH CAIRO___GT,23612,36.86,0.54,-23.93
05/05/2026 00:00,SOUTH HAMPTN___IC,23720,49.18,1.14,-35.65
05/05/2026 00:00,SOUTHDOW_115KV_TB1,355954,12.98,-0.89,-1.49
05/05/2026 00:00,SOUTHOLD_69_KV_BK 2,55809,49.07,1.03,-35.65
